Sparsifying Matrix,Algorithm,mean_PRD,mean_NMSE,mean_SNDR,mean_Time_s
DCT,BPD,5.979831806071531,0.05979831806071521,15.620862141528896,0.11946041436030946
DCT,BPDN,5.991355156313553,0.05991355156313556,15.618133119153017,0.799268334816242
DCT,BPDN2,5.980606388938799,0.05980606388938798,15.619531386810834,0.12014993338749326
DCT,OMP,4.766999874911168,0.047669998749111625,17.514032722800515,1.2749885220363222
Wavelet,BPD,7.5165693841194,0.07516569384119404,14.658651922604909,0.1888017591936835
Wavelet,BPDN,7.4885978564681785,0.07488597856468185,14.666268684286623,1.0184884689594138
Wavelet,BPDN2,7.511630456728323,0.07511630456728317,14.658064575829158,0.19813371559669232
Wavelet,OMP,29.157114983976548,0.2915711498397655,9.284064657004164,1.2446446764058081
