Dataset,Channel,Sparsifying Matrix,Algorithm,PRD,NMSE,SNDR,Time (s)
bciiii_2,Fz,DST,OMP,4.928893634680313,0.04928893634680313,13.400223110082345,1.6100749969482422
bciiii_2,F2,DST,OMP,4.895502761007762,0.04895502761007762,13.289130062055705,1.6100749969482422
bciiii_2,F4,DST,OMP,6.835496941401151,0.06835496941401151,12.657710630387744,1.6100749969482422
bciiii_2,F6,DST,OMP,6.472183313475798,0.06472183313475798,12.415511978458028,1.6100749969482422
bciiii_2,F8,DST,OMP,14.953252564855616,0.14953252564855615,9.781483984402747,1.6100749969482422
bciiii_2,FT7,DST,OMP,10.550418771200091,0.1055041877120009,10.55055332773904,1.6100749969482422
bciiii_2,FT8,DST,OMP,17.662348426302334,0.17662348426302335,7.623532786480395,1.6100749969482422
bciiii_2,T7,DST,OMP,16.51490793516814,0.1651490793516814,8.568656326672247,1.6100749969482422
bciiii_2,T8,DST,OMP,17.088542989096535,0.17088542989096533,8.667258976437273,1.6100749969482422
bciiii_2,T9,DST,OMP,12.492508957887472,0.12492508957887472,11.385996584295446,1.6100749969482422
bciiii_2,T10,DST,OMP,6.3127021317199645,0.06312702131719965,12.743672802112583,1.6100749969482422
bciiii_2,TP7,DST,OMP,11.51420885329318,0.1151420885329318,10.494378194268934,1.6100749969482422
bciiii_2,TP8,DST,OMP,18.42632917300653,0.18426329173006528,11.155730183004897,1.6100749969482422
bciiii_2,P7,DST,OMP,17.86356389139923,0.1786356389139923,7.318252323523429,1.6100749969482422
bciiii_2,P5,DST,OMP,8.918917304683035,0.08918917304683034,12.133387717228349,1.6100749969482422
bciiii_2,P3,DST,OMP,8.789706156989416,0.08789706156989416,12.765692220051177,1.6100749969482422
bciiii_2,P1,DST,OMP,7.265727834208241,0.07265727834208241,12.849630142816267,1.6100749969482422
bciiii_2,Pz,DST,OMP,7.023326710473696,0.07023326710473696,12.16601186309568,1.6100749969482422
bciiii_2,P2,DST,OMP,6.160199538615994,0.06160199538615994,14.284153260886194,1.6100749969482422
bciiii_2,P4,DST,OMP,10.616664923833055,0.10616664923833055,11.118663122637873,1.6100749969482422
bciiii_2,P6,DST,OMP,8.16262493097872,0.08162624930978721,12.255734629340445,1.6100749969482422
bciiii_2,P8,DST,OMP,6.203361543078006,0.06203361543078006,13.405038606147626,1.6100749969482422
bciiii_2,PO7,DST,OMP,7.730926354852996,0.07730926354852996,13.749707541005636,1.6100749969482422
bciiii_2,PO3,DST,OMP,6.176698003503483,0.06176698003503483,12.819985579508128,1.6100749969482422
bciiii_2,POz,DST,OMP,7.396280095231124,0.07396280095231124,12.772557290937137,1.6100749969482422
bciiii_2,PO4,DST,OMP,2.987345621783175,0.02987345621783175,15.798849269419414,1.6100749969482422
bciiii_2,PO8,DST,OMP,6.449539676400887,0.06449539676400887,12.540290325155311,1.6100749969482422
bciiii_2,O1,DST,OMP,11.282130655729972,0.11282130655729972,9.513881153651147,1.6100749969482422
bciiii_2,Oz,DST,OMP,7.492515665268443,0.07492515665268443,14.624982493258013,1.6100749969482422
bciiii_2,O2,DST,OMP,5.4031722919582545,0.054031722919582546,12.939349045045486,1.6100749969482422
bciiii_2,Iz,DST,OMP,13.156693298576815,0.13156693298576816,12.201435220584491,1.6100749969482422
bciiii_2,FC5,DST,OMP,11.483715867039646,0.11483715867039646,9.323090139465442,1.5634894371032715
bciiii_2,FC3,DST,OMP,5.474729013836461,0.05474729013836461,14.81744054177189,1.5634894371032715
bciiii_2,FC1,DST,OMP,13.956383918480414,0.13956383918480414,8.741664133746331,1.5634894371032715
bciiii_2,FCz,DST,OMP,2.835410620419674,0.028354106204196736,15.453284431419977,1.5634894371032715
bciiii_2,FC2,DST,OMP,8.14189488315162,0.0814189488315162,11.293277834199827,1.5634894371032715
bciiii_2,FC4,DST,OMP,5.386663670387987,0.053866636703879874,12.888107810849528,1.5634894371032715
bciiii_2,FC6,DST,OMP,5.1279948218469,0.051279948218469,12.797518591556203,1.5634894371032715
bciiii_2,C5,DST,OMP,5.181671146057254,0.05181671146057254,13.714459933609547,1.5634894371032715
bciiii_2,C3,DST,OMP,8.064187601213098,0.08064187601213098,10.98542804402092,1.5634894371032715
bciiii_2,C1,DST,OMP,2.984430572183022,0.02984430572183022,15.316077199068733,1.5634894371032715
bciiii_2,Cz,DST,OMP,2.9816067809559477,0.029816067809559477,15.343800158273027,1.5634894371032715
bciiii_2,C2,DST,OMP,3.9550975390104077,0.039550975390104076,14.033506692465973,1.5634894371032715
bciiii_2,C4,DST,OMP,3.4651703327907186,0.034651703327907186,17.099334642282656,1.5634894371032715
bciiii_2,C6,DST,OMP,4.025818962550386,0.040258189625503864,15.035344855349352,1.5634894371032715
bciiii_2,CP5,DST,OMP,4.972845424869039,0.049728454248690386,14.089740684462246,1.5634894371032715
bciiii_2,CP3,DST,OMP,7.082823652240959,0.07082823652240959,13.21410639550622,1.5634894371032715
bciiii_2,CP1,DST,OMP,8.773389758410568,0.08773389758410567,11.764971579480665,1.5634894371032715
bciiii_2,CPz,DST,OMP,9.185556881339627,0.09185556881339628,12.542474002818889,1.5634894371032715
bciiii_2,CP2,DST,OMP,7.0551125088368805,0.0705511250883688,13.787430987735029,1.5634894371032715
bciiii_2,CP4,DST,OMP,3.706671645729305,0.03706671645729305,17.06803774493362,1.5634894371032715
bciiii_2,CP6,DST,OMP,9.840611914814398,0.09840611914814398,14.107983418598241,1.5634894371032715
bciiii_2,Fp1,DST,OMP,8.412613130594975,0.08412613130594976,11.675717188557062,1.5634894371032715
bciiii_2,Fpz,DST,OMP,10.9531069551789,0.109531069551789,14.710847492608202,1.5634894371032715
bciiii_2,Fp2,DST,OMP,7.73302090632736,0.07733020906327359,15.896885914750605,1.5634894371032715
bciiii_2,AF7,DST,OMP,3.599256541597154,0.03599256541597154,16.443273779244144,1.5634894371032715
bciiii_2,AF3,DST,OMP,6.217157795706624,0.062171577957066244,12.461426917027739,1.5634894371032715
bciiii_2,AFz,DST,OMP,7.105237836259272,0.07105237836259272,11.979157158891734,1.5634894371032715
bciiii_2,AF4,DST,OMP,6.559124685965066,0.06559124685965066,11.724228106325542,1.5634894371032715
bciiii_2,AF8,DST,OMP,2.898307515884575,0.02898307515884575,16.513427464692555,1.5634894371032715
bciiii_2,F7,DST,OMP,2.6383356028072935,0.026383356028072933,15.969612232808023,1.5634894371032715
bciiii_2,F5,DST,OMP,11.549082392872062,0.11549082392872062,9.440095444158978,1.5634894371032715
bciiii_2,F3,DST,OMP,4.450227706706078,0.04450227706706077,14.103957768724422,1.5634894371032715
bciiii_2,F1,DST,OMP,6.6781535874531395,0.0667815358745314,13.412866544499987,1.5634894371032715
bciiii_2,Fz,DST,OMP,7.515092512329362,0.07515092512329362,11.659378338707988,1.5634894371032715
bciiii_2,F2,DST,OMP,5.2463211716091065,0.052463211716091064,14.036920060042082,1.5634894371032715
bciiii_2,F4,DST,OMP,3.9404802313719767,0.03940480231371977,14.153485253099054,1.5634894371032715
bciiii_2,F6,DST,OMP,6.318854765473214,0.06318854765473214,12.675540050972305,1.5634894371032715
bciiii_2,F8,DST,OMP,1.304772262809431,0.01304772262809431,19.435573928055664,1.5634894371032715
bciiii_2,FT7,DST,OMP,7.38246693143112,0.0738246693143112,11.528233396887398,1.5634894371032715
bciiii_2,FT8,DST,OMP,1.9531840019802116,0.019531840019802117,17.09739697478436,1.5634894371032715
bciiii_2,T7,DST,OMP,13.51224431312322,0.1351224431312322,11.50818794020755,1.5634894371032715
bciiii_2,T8,DST,OMP,3.137736796069131,0.03137736796069131,17.96206989222206,1.5634894371032715
bciiii_2,T9,DST,OMP,4.092374998980922,0.04092374998980922,13.776498302652957,1.5634894371032715
bciiii_2,T10,DST,OMP,6.089705924022997,0.06089705924022997,12.32329552161657,1.5634894371032715
bciiii_2,TP7,DST,OMP,9.34601115890453,0.0934601115890453,10.605118408674821,1.5634894371032715
bciiii_2,TP8,DST,OMP,2.8962841622985835,0.028962841622985836,15.863803350456266,1.5634894371032715
bciiii_2,P7,DST,OMP,4.827868805571077,0.04827868805571077,13.413582867867005,1.5634894371032715
bciiii_2,P5,DST,OMP,8.167802390443958,0.08167802390443958,10.745605329311651,1.5634894371032715
bciiii_2,P3,DST,OMP,6.32807954542371,0.06328079545423711,12.152651925739235,1.5634894371032715
bciiii_2,P1,DST,OMP,4.11182980674563,0.041118298067456295,14.065164226345706,1.5634894371032715
bciiii_2,Pz,DST,OMP,6.684139483954936,0.06684139483954936,11.706606508446491,1.5634894371032715
bciiii_2,P2,DST,OMP,3.745868472771784,0.03745868472771784,14.487119575958173,1.5634894371032715
bciiii_2,P4,DST,OMP,2.4800808916587576,0.024800808916587574,16.12245171359209,1.5634894371032715
bciiii_2,P6,DST,OMP,3.156053051386913,0.03156053051386913,15.34549467275956,1.5634894371032715
bciiii_2,P8,DST,OMP,5.048903656200494,0.05048903656200494,12.962677100326047,1.5634894371032715
bciiii_2,PO7,DST,OMP,6.6759957708363595,0.0667599577083636,11.778351864824595,1.5634894371032715
bciiii_2,PO3,DST,OMP,4.908913635847113,0.049089136358471126,13.445047808770362,1.5634894371032715
bciiii_2,POz,DST,OMP,2.5721660817633762,0.025721660817633763,16.107593654585777,1.5634894371032715
bciiii_2,PO4,DST,OMP,2.990216266587954,0.029902162665879542,15.73459463597671,1.5634894371032715
bciiii_2,PO8,DST,OMP,9.517157112284009,0.0951715711228401,10.207994507700997,1.5634894371032715
bciiii_2,O1,DST,OMP,2.2366388573794365,0.022366388573794364,16.53013948856213,1.5634894371032715
bciiii_2,Oz,DST,OMP,2.823894974019316,0.02823894974019316,15.688929207036082,1.5634894371032715
bciiii_2,O2,DST,OMP,2.742860301225643,0.027428603012256428,16.964977434852763,1.5634894371032715
bciiii_2,Iz,DST,OMP,8.575405018619758,0.08575405018619758,10.816933083682958,1.5634894371032715
chbmit,FP1-F7,DST,BPDN,9.874877792215589,0.09874877792215589,9.403414450917044,0.5739588737487793
chbmit,F7-T7,DST,BPDN,31.69771256381464,0.3169771256381464,3.04428320092161,0.5739588737487793
chbmit,T7-P7,DST,BPDN,35.5952345297057,0.355952345297057,2.6007333592145305,0.5739588737487793
chbmit,P7-O1,DST,BPDN,11.086780159404924,0.11086780159404924,8.351043114413525,0.5739588737487793
chbmit,FP1-F3,DST,BPDN,12.681250720945531,0.1268125072094553,7.779694549843736,0.5739588737487793
chbmit,F3-C3,DST,BPDN,6.44106744781532,0.0644106744781532,11.03588507456342,0.5739588737487793
chbmit,C3-P3,DST,BPDN,10.893030318975617,0.10893030318975618,8.386458077000421,0.5739588737487793
chbmit,P3-O1,DST,BPDN,10.8975851347454,0.108975851347454,8.683277458124488,0.5739588737487793
chbmit,FP2-F4,DST,BPDN,3.8502687822608177,0.03850268782260818,13.339794843338503,0.5739588737487793
chbmit,F4-C4,DST,BPDN,5.510008633118291,0.05510008633118291,11.681466396408826,0.5739588737487793
chbmit,C4-P4,DST,BPDN,15.454621991599481,0.15454621991599482,6.66328562914607,0.5739588737487793
chbmit,P4-O2,DST,BPDN,11.655171780031308,0.11655171780031308,8.62583994367834,0.5739588737487793
chbmit,FP2-F8,DST,BPDN,9.808639744251483,0.09808639744251484,9.052720417100717,0.5739588737487793
chbmit,F8-T8,DST,BPDN,24.042243631988857,0.24042243631988858,4.473500927423755,0.5739588737487793
chbmit,T8-P8,DST,BPDN,7.57885772284775,0.0757885772284775,11.002611770502869,0.5739588737487793
chbmit,P8-O2,DST,BPDN,35.54629139090271,0.3554629139090271,2.8219435328841262,0.5739588737487793
chbmit,FZ-CZ,DST,BPDN,31.991487197180636,0.31991487197180635,3.274425414969553,0.5739588737487793
chbmit,CZ-PZ,DST,BPDN,25.10439277154038,0.2510439277154038,4.4752979439262655,0.5739588737487793
chbmit,P7-T7,DST,BPDN,35.59523452970569,0.35595234529705694,2.5951171097327608,0.5739588737487793
chbmit,T7-FT9,DST,BPDN,40.50523857496842,0.4050523857496842,1.7568730583508345,0.5739588737487793
chbmit,FT9-FT10,DST,BPDN,13.164992687917223,0.13164992687917224,7.786586418785959,0.5739588737487793
chbmit,FT10-T8,DST,BPDN,38.70753652762538,0.3870753652762538,2.376349723805475,0.5739588737487793
chbmit,FP1-F7,DST,BPDN,0.37219532111622416,0.003721953211162242,24.332434453933793,0.6770989894866943
chbmit,F7-T7,DST,BPDN,0.9946637523268801,0.009946637523268801,20.10702005725349,0.6770989894866943
chbmit,T7-P7,DST,BPDN,20.868541844705856,0.20868541844705857,6.602591526132403,0.6770989894866943
chbmit,P7-O1,DST,BPDN,7.266878755108473,0.07266878755108473,12.547020492167086,0.6770989894866943
chbmit,FP1-F3,DST,BPDN,0.629153160083934,0.00629153160083934,21.95059422725917,0.6770989894866943
chbmit,F3-C3,DST,BPDN,5.6265229843387115,0.05626522984338711,11.642079469563901,0.6770989894866943
chbmit,C3-P3,DST,BPDN,1.1458053390590173,0.011458053390590172,19.503680719323974,0.6770989894866943
chbmit,P3-O1,DST,BPDN,2.0635037558835245,0.020635037558835247,17.11819085531513,0.6770989894866943
chbmit,FP2-F4,DST,BPDN,3.817331509885006,0.03817331509885006,14.064749657298194,0.6770989894866943
chbmit,F4-C4,DST,BPDN,4.264281060731238,0.042642810607312384,13.684397358652301,0.6770989894866943
chbmit,C4-P4,DST,BPDN,0.6860051781857737,0.006860051781857737,21.590604221316532,0.6770989894866943
chbmit,P4-O2,DST,BPDN,2.7554191118752898,0.0275541911187529,15.561846328226427,0.6770989894866943
chbmit,FP2-F8,DST,BPDN,3.8509158359685896,0.038509158359685894,13.738086651079831,0.6770989894866943
chbmit,F8-T8,DST,BPDN,6.811496348527328,0.06811496348527328,10.708955269442637,0.6770989894866943
chbmit,T8-P8,DST,BPDN,0.2397354328220936,0.002397354328220936,26.30424582522041,0.6770989894866943
chbmit,P8-O2,DST,BPDN,4.838045291379567,0.04838045291379567,13.202104812400755,0.6770989894866943
chbmit,FZ-CZ,DST,BPDN,16.54317562777804,0.1654317562777804,7.805498783614687,0.6770989894866943
chbmit,CZ-PZ,DST,BPDN,20.221622376799143,0.20221622376799142,5.482853356143604,0.6770989894866943
chbmit,P7-T7,DST,BPDN,20.868541844705867,0.20868541844705865,6.590800298471305,0.6770989894866943
chbmit,T7-FT9,DST,BPDN,9.700187615361648,0.09700187615361647,10.095849120300876,0.6770989894866943
chbmit,FT9-FT10,DST,BPDN,0.3651020985816747,0.003651020985816747,24.514929388108747,0.6770989894866943
chbmit,FT10-T8,DST,BPDN,9.711831266480944,0.09711831266480944,10.016569850775465,0.6770989894866943
chbmit,FP1-F7,DST,BPDN,26.760668910911576,0.2676066891091158,4.077953237330706,0.5548105239868164
chbmit,F7-T7,DST,BPDN,25.737747174139656,0.2573774717413966,4.417336249836115,0.5548105239868164
chbmit,T7-P7,DST,BPDN,24.411758602387263,0.24411758602387262,4.378613984187226,0.5548105239868164
chbmit,P7-O1,DST,BPDN,5.937131040932466,0.05937131040932466,11.339197362872945,0.5548105239868164
chbmit,FP1-F3,DST,BPDN,17.609397664565233,0.17609397664565232,6.2336628278255635,0.5548105239868164
chbmit,F3-C3,DST,BPDN,11.080426957531362,0.11080426957531361,8.918349592339954,0.5548105239868164
chbmit,C3-P3,DST,BPDN,4.5124545120252755,0.045124545120252754,12.725604363801008,0.5548105239868164
chbmit,P3-O1,DST,BPDN,3.760202375567824,0.03760202375567824,13.451753803305966,0.5548105239868164
chbmit,FP2-F4,DST,BPDN,4.03070709245526,0.0403070709245526,13.500963788870251,0.5548105239868164
chbmit,F4-C4,DST,BPDN,2.9115091926251107,0.029115091926251106,14.76449053351499,0.5548105239868164
chbmit,C4-P4,DST,BPDN,31.468048827193762,0.3146804882719376,3.5248563421624097,0.5548105239868164
chbmit,P4-O2,DST,BPDN,21.653331180082215,0.21653331180082216,5.258133380360811,0.5548105239868164
chbmit,FP2-F8,DST,BPDN,5.326774194982818,0.053267741949828175,11.844532455290814,0.5548105239868164
chbmit,F8-T8,DST,BPDN,2.433450411984669,0.02433450411984669,16.284669058239768,0.5548105239868164
chbmit,T8-P8,DST,BPDN,21.791782184690224,0.21791782184690223,5.01515393349461,0.5548105239868164
chbmit,P8-O2,DST,BPDN,10.518638229320274,0.10518638229320273,8.751537068420989,0.5548105239868164
chbmit,FZ-CZ,DST,BPDN,6.461941815694308,0.06461941815694308,11.597325005781453,0.5548105239868164
chbmit,CZ-PZ,DST,BPDN,4.156228547598472,0.04156228547598472,13.26470372781216,0.5548105239868164
chbmit,P7-T7,DST,BPDN,24.411758602387263,0.24411758602387262,4.379244776071308,0.5548105239868164
chbmit,T7-FT9,DST,BPDN,29.314407931414234,0.2931440793141423,3.4151781026101764,0.5548105239868164
chbmit,FT9-FT10,DST,BPDN,8.9739488305346,0.08973948830534599,9.33414764771236,0.5548105239868164
chbmit,FT10-T8,DST,BPDN,11.285635793449995,0.11285635793449995,8.595183950087993,0.5548105239868164
chbmit,FP1-F7,DST,BPDN,40.02736298827073,0.4002736298827073,2.9817015074043747,0.6141452789306641
chbmit,F7-T7,DST,BPDN,44.58019654758076,0.44580196547580764,2.065713671533376,0.6141452789306641
chbmit,T7-P7,DST,BPDN,43.75714338865747,0.4375714338865747,1.9907003620479005,0.6141452789306641
chbmit,P7-O1,DST,BPDN,8.062186089667145,0.08062186089667145,9.932964402706896,0.6141452789306641
chbmit,FP1-F3,DST,BPDN,29.836550719361732,0.2983655071936173,3.676660781001284,0.6141452789306641
chbmit,F3-C3,DST,BPDN,12.072191313219546,0.12072191313219546,8.359150338404936,0.6141452789306641
chbmit,C3-P3,DST,BPDN,5.205509533904517,0.05205509533904517,11.989544784763766,0.6141452789306641
chbmit,P3-O1,DST,BPDN,5.414626911906985,0.05414626911906985,12.457035060066667,0.6141452789306641
chbmit,FP2-F4,DST,BPDN,4.550797568262674,0.04550797568262673,12.580419272003805,0.6141452789306641
chbmit,F4-C4,DST,BPDN,3.3235568198887853,0.03323556819888785,13.958970206991362,0.6141452789306641
chbmit,C4-P4,DST,BPDN,35.506728150075,0.35506728150075,2.93129703363652,0.6141452789306641
chbmit,P4-O2,DST,BPDN,22.315772122246656,0.22315772122246658,4.779687381005084,0.6141452789306641
chbmit,FP2-F8,DST,BPDN,8.000957523157478,0.08000957523157479,9.967852256916247,0.6141452789306641
chbmit,F8-T8,DST,BPDN,3.317913660344454,0.03317913660344454,14.661684148914437,0.6141452789306641
chbmit,T8-P8,DST,BPDN,31.232883527377176,0.31232883527377175,3.7952428898991575,0.6141452789306641
chbmit,P8-O2,DST,BPDN,32.607611308542026,0.3260761130854203,2.823945976843871,0.6141452789306641
chbmit,FZ-CZ,DST,BPDN,28.432035430413155,0.28432035430413155,4.1046023932348366,0.6141452789306641
chbmit,CZ-PZ,DST,BPDN,5.347636344852887,0.05347636344852887,11.96144302986726,0.6141452789306641
chbmit,P7-T7,DST,BPDN,43.757143388657454,0.43757143388657455,1.993604860947014,0.6141452789306641
chbmit,T7-FT9,DST,BPDN,52.03659512167393,0.5203659512167393,1.3065107149597046,0.6141452789306641
chbmit,FT9-FT10,DST,BPDN,6.750154916265244,0.06750154916265244,10.884172335368982,0.6141452789306641
chbmit,FT10-T8,DST,BPDN,40.098745619109025,0.4009874561910903,2.449063360564799,0.6141452789306641
chbmit,FP1-F7,DST,BPDN,7.7761640062819115,0.07776164006281912,10.807304700240161,0.6078734397888184
chbmit,F7-T7,DST,BPDN,0.7659905938309961,0.007659905938309961,21.060797547984965,0.6078734397888184
chbmit,T7-P7,DST,BPDN,0.8192245221658916,0.008192245221658916,20.99076096704834,0.6078734397888184
chbmit,P7-O1,DST,BPDN,0.45821829512406936,0.004582182951240694,23.364227828343868,0.6078734397888184
chbmit,FP1-F3,DST,BPDN,9.642731189110501,0.09642731189110501,9.90714360248484,0.6078734397888184
chbmit,F3-C3,DST,BPDN,2.428285129784044,0.02428285129784044,16.01672508442118,0.6078734397888184
chbmit,C3-P3,DST,BPDN,0.4500468471422128,0.004500468471422128,23.46966487942513,0.6078734397888184
chbmit,P3-O1,DST,BPDN,0.5786369521151015,0.005786369521151015,22.552886098440517,0.6078734397888184
chbmit,FP2-F4,DST,BPDN,0.23830734339417348,0.002383073433941735,26.227159201088508,0.6078734397888184
chbmit,F4-C4,DST,BPDN,0.30479102569619915,0.0030479102569619916,25.3448347107331,0.6078734397888184
chbmit,C4-P4,DST,BPDN,0.753730944726884,0.00753730944726884,21.359063650967876,0.6078734397888184
chbmit,P4-O2,DST,BPDN,0.44983393801911326,0.0044983393801911326,23.424419642320174,0.6078734397888184
chbmit,FP2-F8,DST,BPDN,0.4840232546069089,0.004840232546069089,23.137562809722922,0.6078734397888184
chbmit,F8-T8,DST,BPDN,0.43827223186799263,0.0043827223186799266,23.535122045019076,0.6078734397888184
chbmit,T8-P8,DST,BPDN,1.3043340512675672,0.013043340512675672,18.722833896637855,0.6078734397888184
chbmit,P8-O2,DST,BPDN,1.0542392702010992,0.010542392702010992,19.82282555548383,0.6078734397888184
chbmit,FZ-CZ,DST,BPDN,0.7250632512981726,0.0072506325129817265,21.327343141404764,0.6078734397888184
chbmit,CZ-PZ,DST,BPDN,0.8916823257705847,0.008916823257705847,20.477799223175964,0.6078734397888184
chbmit,P7-T7,DST,BPDN,0.8192245221658909,0.008192245221658909,20.98522036671307,0.6078734397888184
chbmit,T7-FT9,DST,BPDN,1.1257107793539358,0.011257107793539358,19.513776703481888,0.6078734397888184
chbmit,FT9-FT10,DST,BPDN,0.6877024520633401,0.006877024520633401,21.563667673646076,0.6078734397888184
chbmit,FT10-T8,DST,BPDN,1.4283304050786423,0.014283304050786422,18.58123416648313,0.6078734397888184
bciiv_1,AF3,DST,BPDN,2.915893189953834,0.02915893189953834,17.413200073006408,0.930633544921875
bciiv_1,AF4,DST,BPDN,0.33916701337836935,0.0033916701337836936,24.714764245398797,0.930633544921875
bciiv_1,F5,DST,BPDN,4.966241644991368,0.04966241644991368,20.53436420650322,0.930633544921875
bciiv_1,F3,DST,BPDN,1.0092001736225076,0.010092001736225075,23.617063825227035,0.930633544921875
bciiv_1,F1,DST,BPDN,3.8721050219037085,0.03872105021903709,17.7647890043176,0.930633544921875
bciiv_1,Fz,DST,BPDN,2.9703641892304415,0.029703641892304417,16.831033637582085,0.930633544921875
bciiv_1,F2,DST,BPDN,1.0511426128430732,0.010511426128430732,25.313795800832327,0.930633544921875
bciiv_1,F4,DST,BPDN,0.36967023231715007,0.003696702323171501,24.581012323520845,0.930633544921875
bciiv_1,F6,DST,BPDN,0.756863411311838,0.0075686341131183795,22.726182147477804,0.930633544921875
bciiv_1,FC5,DST,BPDN,4.585556476120049,0.045855564761200486,18.325131913731706,0.930633544921875
bciiv_1,FC3,DST,BPDN,3.423010613589871,0.03423010613589871,18.154218160856153,0.930633544921875
bciiv_1,FC1,DST,BPDN,6.302105290353629,0.0630210529035363,20.322255641765075,0.930633544921875
bciiv_1,FCz,DST,BPDN,3.7647700739510355,0.037647700739510355,14.044921413042983,0.930633544921875
bciiv_1,FC2,DST,BPDN,3.6812471751554123,0.036812471751554124,16.783718191710324,0.930633544921875
bciiv_1,FC4,DST,BPDN,0.6645440451860263,0.006645440451860263,24.645809595817965,0.930633544921875
bciiv_1,FC6,DST,BPDN,0.3369556090041493,0.003369556090041493,25.471011952075038,0.930633544921875
bciiv_1,CFC7,DST,BPDN,4.396171318850077,0.04396171318850077,18.903738971505277,0.930633544921875
bciiv_1,CFC5,DST,BPDN,0.5484179570288813,0.005484179570288813,24.713213671105052,0.930633544921875
bciiv_1,CFC3,DST,BPDN,4.909354662925897,0.049093546629258966,18.930852238088217,0.930633544921875
bciiv_1,CFC1,DST,BPDN,5.268332394217535,0.05268332394217535,18.123948837395677,0.930633544921875
bciiv_1,CFC2,DST,BPDN,4.816483658503946,0.048164836585039464,21.706326978646885,0.930633544921875
bciiv_1,CFC4,DST,BPDN,4.829409196532641,0.04829409196532641,19.14993666954234,0.930633544921875
bciiv_1,CFC6,DST,BPDN,0.43715689095007293,0.004371568909500729,23.514895548571374,0.930633544921875
bciiv_1,CFC8,DST,BPDN,0.20467343190187118,0.0020467343190187118,28.267712512704616,0.930633544921875
bciiv_1,T7,DST,BPDN,0.46810986634165697,0.00468109866341657,25.114711899967674,0.930633544921875
bciiv_1,C5,DST,BPDN,2.6901070510088814,0.026901070510088814,20.05211509842375,0.930633544921875
bciiv_1,C3,DST,BPDN,5.896787735597589,0.05896787735597589,18.851640121720227,0.930633544921875
bciiv_1,C1,DST,BPDN,6.085103013806605,0.06085103013806605,18.620135732209505,0.930633544921875
bciiv_1,Cz,DST,BPDN,4.920260991123041,0.04920260991123041,15.945106586259234,0.930633544921875
bciiv_1,C2,DST,BPDN,4.43421963013893,0.0443421963013893,20.463583562499483,0.930633544921875
bciiv_1,C4,DST,BPDN,4.3606095055570755,0.043606095055570754,18.69903233965651,0.930633544921875
bciiv_1,C6,DST,BPDN,0.639405212541505,0.00639405212541505,24.31237463494456,0.930633544921875
bciiv_1,T8,DST,BPDN,0.38543471335797813,0.0038543471335797815,25.498325825660086,0.930633544921875
bciiv_1,CCP7,DST,BPDN,3.4394117025944357,0.03439411702594436,17.799263616927043,0.930633544921875
bciiv_1,CCP5,DST,BPDN,7.21352749858183,0.0721352749858183,19.46538323541434,0.930633544921875
bciiv_1,CCP3,DST,BPDN,6.933263414750014,0.06933263414750014,19.83482597669281,0.930633544921875
bciiv_1,CCP1,DST,BPDN,4.665879155153293,0.04665879155153293,16.027522657567012,0.930633544921875
bciiv_1,CCP2,DST,BPDN,5.081216733655008,0.050812167336550085,19.20294186124313,0.930633544921875
bciiv_1,CCP4,DST,BPDN,0.46033609547905163,0.0046033609547905165,23.807381515622357,0.930633544921875
bciiv_1,CCP6,DST,BPDN,0.33474616526580164,0.0033474616526580165,24.746255333881514,0.930633544921875
bciiv_1,CCP8,DST,BPDN,0.3074600659246864,0.003074600659246864,26.446524017172656,0.930633544921875
bciiv_1,CP5,DST,BPDN,6.100622008501038,0.061006220085010374,18.14136065080709,0.930633544921875
bciiv_1,CP3,DST,BPDN,4.218195749510105,0.04218195749510105,16.294373311672093,0.930633544921875
bciiv_1,CP1,DST,BPDN,6.755830909433684,0.06755830909433684,19.43240097107066,0.930633544921875
bciiv_1,CPz,DST,BPDN,5.186657700337402,0.05186657700337402,16.267300751070806,0.930633544921875
bciiv_1,CP2,DST,BPDN,3.996267556455345,0.03996267556455345,17.3850898250926,0.930633544921875
bciiv_1,CP4,DST,BPDN,0.7398212295975837,0.007398212295975836,23.2139591551007,0.930633544921875
bciiv_1,CP6,DST,BPDN,0.34512618361008723,0.0034512618361008723,24.550689735492863,0.930633544921875
bciiv_1,P5,DST,BPDN,6.7566853850210205,0.0675668538502102,15.371194943120871,0.930633544921875
bciiv_1,P3,DST,BPDN,5.24083538793058,0.0524083538793058,13.841573064581244,0.930633544921875
bciiv_1,P1,DST,BPDN,4.526432104280417,0.045264321042804166,18.12384480422574,0.930633544921875
bciiv_1,Pz,DST,BPDN,1.3968967722752006,0.013968967722752006,19.215832160181822,0.930633544921875
bciiv_1,P2,DST,BPDN,4.444701216321702,0.04444701216321702,17.6044068778942,0.930633544921875
bciiv_1,P4,DST,BPDN,1.3768966399497027,0.013768966399497026,19.6746804258721,0.930633544921875
bciiv_1,P6,DST,BPDN,0.28736757281190145,0.0028736757281190143,25.48871386460948,0.930633544921875
bciiv_1,PO1,DST,BPDN,3.5945438418848523,0.03594543841884852,14.034925121007467,0.930633544921875
bciiv_1,PO2,DST,BPDN,2.4863375354518027,0.024863375354518026,20.393733409555885,0.930633544921875
bciiv_1,O1,DST,BPDN,3.2806591163489185,0.032806591163489184,18.86895872205211,0.930633544921875
bciiv_1,O2,DST,BPDN,0.32758086954840465,0.0032758086954840465,25.366642685100985,0.930633544921875
