id,sensing_matrix,sparsifying_matrix,algorithm,dataset,channel,compression_rate,segment_length_s,segment_idx,prd,nmse,sndr,ssim,elapsed_time,mean_freq,fs,file_name
1094978,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-O1,8,2,24064,85.00106595395731,0.7225181213309001,1.41151255982735,0.1270748725264017,0.7313356399536133,22.290286643070132,256,chb22_01.edf
1098082,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F3-C3,8,2,2479616,84.9992218567995,0.7224867716261423,1.4117010021482599,0.3034050320790092,0.6134548187255859,29.023991540040246,256,chb07_16.edf
1093720,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,315904,84.93920301752078,0.7214668209251611,1.4178363660159778,0.09033299349045631,0.4106011390686035,31.900539255324738,256,chb22_20.edf
1095459,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FP1-F7,8,2,727552,84.85116949257949,0.7199720964258453,1.4268433496194033,0.06531256396180729,0.5279417037963867,28.12386658637042,256,chb21_18.edf
1097284,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,857600,84.6334322572294,0.7162817855639038,1.4491609243996044,0.11392576375891406,0.6154329776763916,24.145512555218723,256,chb05_02.edf
1094578,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,601600,84.6009997909564,0.7157329165629404,1.4524900911983103,0.14647129849198892,0.5753648281097412,48.12563396315452,256,chb15_15.edf
1093715,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FZ-CZ,8,2,315904,84.55157593556116,0.7148968993186965,1.4575658657033486,0.132321984040658,0.4106011390686035,28.147106878539915,256,chb22_20.edf
1095537,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FP2-F8,8,2,891904,84.53796760824328,0.714666796733239,1.4589639465901931,0.08814985741200944,0.6116406917572021,44.16532725837954,256,chb15_45.edf
1096495,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-P7,8,2,348672,84.53476836907048,0.71461270632124,1.4592926600072125,0.1300364681376,0.5641112327575684,28.15279749146572,256,chb03_38.edf
1099418,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,26624,84.51931556765578,0.7143514704024981,1.4608805699226117,0.05980389154123031,0.6160454750061035,46.32770658874159,256,chb02_29.edf
